station,AEROPUERTO INTERNACI,ALCANTARILLA,ANDAHUASI,APLAO,AREQUIPA,AYABACA,BUENA VISTA,CAJATAMBO,CALANA,CAMANA,CAMAY,CANDARAVE,CAÑETE,CARAVELI,CAYALTI,CHICLAYO,CHIMBOTE,CHIQUIAN,CHIVAY,CHULUCANAS,CHUQUIBAMBA,CHUSIS,CONTUMAZA,COPARA,CORACORA,COTAHUASI,EL ESPINAL,EL FRAYLE,EL SALTO,FERREÑAFE,HACIENDA BERNALES,HUAMANI,HUANCANO,HUAYAN,IMATA,JAYANCA (LA VIÑA),LA ESPERANZA,LA HACIENDITA,LA JOYA,LA PAMPILLA,LAMBAYEQUE,LAREDO,LLAMA,LOCUMBA,LOMAS DE LACHAY,MALLARES,MATUCANA,MIRAFLORES,MOQUEGUA,MORROPON,MOTUPE,ÑAÑA,OCUCAJE,OLMOS,OMATE,PACARAN,PAMPA BLANCA,PAMPA DE MAJES,PAMPA DE VILLACURI
Jan-2011,#N/A,22.77903226,#N/A,23.00967742,#N/A,13.072580645,24.99677419,9.2145161265,19.772580645,#N/A,19.024193545,11.5112903245,#N/A,20.270967745,26.50967742,#N/A,#N/A,12.464516131,12.311290324,27.20483871,11.9677419355,25.81935484,13.650000001,25.37580645,12.3016129015,16.3564516125,#N/A,7.500000002,#N/A,#N/A,23.332258065,23.32903226,#N/A,23.322580645,6.0870967765,24.96129032,25.424193545,#N/A,19.477419355,15.601612905,22.543548385,#N/A,14.75483871,#N/A,21.174193545,27.75483871,15.372580645,26.819354835,19.735483875,27.362903225,#N/A,20.712903225,24.83064516,#N/A,18.070967745,23.929032255,23.03548387,18.898387095,#N/A
Feb-2011,#N/A,23.96785714,#N/A,24.146428575,#N/A,13.010714288,25.9875,9.2428571435,21.275,#N/A,19.626785715,8.980357142,#N/A,20.4125,27.91785714,#N/A,#N/A,12.342857142,11.1124999985,27.80357143,11.364285713,27.24642857,13.8232142865,26.169642855,11.9321428585,15.773214285,#N/A,7.016071427,#N/A,#N/A,23.79464286,23.757275135,#N/A,24.45714286,5.910317459,26.08214286,26.685714285,#N/A,20.678571425,15.75,24.339285715,#N/A,14.521428575,#N/A,23.598214285,28.826785715,15.56964286,28.14285714,20.430357145,27.635714285,#N/A,21.95,26.04642857,#N/A,17.9125,24.683928575,23.953571425,19.5125,#N/A
Mar-2011,#N/A,22.203225805,#N/A,22.18387097,#N/A,13.0274193545,24.991935485,9.180645163,19.132258065,#N/A,19.362903225,11.820967742,#N/A,19.903225805,26.648387095,#N/A,#N/A,12.4241935485,11.0048387075,28.28064516,11.6774193535,26.36129032,13.630645163,25.23548387,11.3112903245,16.187096776,#N/A,7.222580644,#N/A,#N/A,22.7016129,24.090322585,#N/A,23.91935484,5.6129032255,25.112903225,25.882258065,#N/A,19.20967742,15.43387097,23.277419355,#N/A,15.20483871,#N/A,22.924193545,29.23548387,15.372580645,27.708064515,19.70483871,28.24354839,#N/A,22.203225805,24.688709675,#N/A,18.046774195,24.335483875,23.522580645,18.65967742,#N/A
Apr-2011,#N/A,21.306666665,#N/A,21.305,#N/A,13.658333335,24.478333335,10.066666665,18.223333335,#N/A,19.235,9.483333335,#N/A,19.79666667,26.03,#N/A,#N/A,12.9049999985,11.6966666685,27.653333335,12.373333335,26.173333335,14.166666665,24.21,12.0716666665,15.9783333335,#N/A,7.093333335,#N/A,#N/A,22.428333335,23.106666665,#N/A,22.97666667,5.1433333335,18.35333333,25.816666665,#N/A,18.903333335,15.5066666665,22.50833333,#N/A,15.33,#N/A,20.83166667,28.77833333,15.2,27.193333335,19.361666665,26.996666665,#N/A,21.07666667,23.748793105,#N/A,17.831666665,23.748333335,22.94,18.35333333,#N/A
May-2011,#N/A,19.587096775,#N/A,18.41935484,#N/A,14.141935485,22.229032255,10.783870966,15.87580645,#N/A,19.862903225,8.82096774,#N/A,20.31935484,24.59354839,#N/A,#N/A,11.7677419355,10.6467741925,26.05483871,13.306451613,24.86774194,14.193548388,20.293548385,12.22096774,15.69516129,#N/A,4.948387099,#N/A,#N/A,18.79354839,19.11935484,#N/A,19.09354839,3.1258064535,16.89032258,24.837096775,#N/A,17.8032258065,15.572580646,22.056451615,#N/A,16.14516129,#N/A,17.5016129,26.590322585,15.338709676,25.277419355,19.177419355,25.562903225,#N/A,18.916129035,19.645161295,#N/A,16.929032258,20.29032258,20.50322581,18.18870968,#N/A
Jun-2011,#N/A,19.60833333,#N/A,17.45666667,#N/A,14.35666667,21.54833333,10.1983333335,14.5150000015,#N/A,20.09166667,8.7966666665,#N/A,19.74,23.523333335,#N/A,#N/A,11.7016666665,9.6433333335,25.396666665,12.4033333315,23.823333335,14.1583333335,17.721666665,11.5083333335,15.7133333315,#N/A,2.8300000015,#N/A,#N/A,18.173793105,17.33873563,#N/A,18.68,0.75,16.34666667,24.14,#N/A,16.413333335,14.6783333335,21.333448275,#N/A,16.311666665,#N/A,16.78,26.01,15.1100000015,24.64,18.1300000015,25.151666665,#N/A,16.95,18.563333335,#N/A,16.5366666685,18.938333335,18.58666667,17.005,#N/A
Jul-2011,#N/A,17.27419355,#N/A,16.4854838705,#N/A,13.8403225805,19.48870968,9.725806453,13.65,#N/A,19.93064516,8.596774194,#N/A,19.177419355,21.6483871,#N/A,#N/A,11.958064516,8.9241935485,23.75967742,11.9161290325,21.941935485,14.159677418,17.4338709655,10.8758064525,15.2758064505,#N/A,2.1016129035,#N/A,#N/A,17.47903226,16.79580645,#N/A,16.403225805,0.700000000499999,14.56129032,22.3516129,#N/A,15.8903225795,14.343548386,19.675806455,#N/A,17.129032255,#N/A,#N/A,24.25,#N/A,22.606451615,17.8951612915,23.79193548,#N/A,#N/A,18.132258065,#N/A,16.3500000005,18.21129032,18.26451613,16.653225807,#N/A
Aug-2011,#N/A,16.25,#N/A,16.561290325,#N/A,14.6564516135,19.325806455,10.8080645175,13.5645161305,#N/A,19.446774195,10.064516131,#N/A,19.99032258,20.863333335,#N/A,#N/A,12.2290322555,10.379032256,24.182258065,12.7016129045,21.477419355,14.225806452,17.617741938,12.153225805,16.3080645165,#N/A,3.462903224,#N/A,#N/A,16.365906565,16.446666665,#N/A,15.70967742,1.483870968,13.93548387,21.240322585,#N/A,17.948387099,14.9838709655,18.95967742,#N/A,16.927419355,#N/A,13.143548385,24.38548387,14.61612903,22.741935485,18.658064515,24.301612905,#N/A,17.20967742,17.437096776,#N/A,16.3790322595,17.658064515,18.783870965,17.280645161,#N/A
Sep-2011,#N/A,16.74,#N/A,18.028333335,#N/A,14.85,19.911666665,11.456666665,15.065,#N/A,19.46666667,11.9866666665,#N/A,20.34,#N/A,#N/A,#N/A,12.481666665,11.6750000015,24.715,13.0000000015,21.79,14.8166666685,20.353333335,13.3866666685,16.8250000015,#N/A,4.5616666665,#N/A,#N/A,17.657586205,18.733333335,#N/A,17.23,2.626666665,21.33,21.065,#N/A,19.88333333,15.868333335,18.555057475,#N/A,16.741666665,#N/A,13.611666665,24.6,16.611666665,23.18333333,19.21833333,24.68333333,#N/A,17.626666665,19.3783333335,#N/A,17.533333335,19.786666665,20.50666667,17.9316666665,#N/A
Oct-2011,#N/A,17.661290325,#N/A,19.132258065,#N/A,13.611290324,20.458064515,10.1806451605,16.432258066,#N/A,19.44516129,11.0967741925,#N/A,19.096774196,#N/A,#N/A,#N/A,12.3935483875,10.9887096795,24.388709675,11.3322580635,21.377419355,13.9951612885,31.20645161,12.1516129035,16.058064518,#N/A,4.3967741925,#N/A,#N/A,18.196774195,19.58666667,#N/A,18.39032258,3.0353763425,21.56451613,21.091935485,#N/A,16.9096774175,14.548387097,19.091935485,#N/A,14.81935484,#N/A,15.485483875,24.15322581,15.722580646,22.87096774,18.1725806435,24.448387095,#N/A,18.23548387,20.07096774,#N/A,17.3338709665,20.141935485,20.64516129,16.985483871,#N/A
Nov-2011,#N/A,19.481666665,#N/A,20.775,#N/A,13.8366666685,22.295,10.4400000015,17.811666665,#N/A,19.581666665,11.6,#N/A,19.973333335,15.68333333,#N/A,#N/A,12.8266666685,12.7583333315,25.771666665,12.0233333315,23.09,14.7533333315,32.15333333,13.2433333315,17.0116666685,#N/A,6.743333335,#N/A,#N/A,19.471666665,20.407471265,#N/A,19.99,5.086666665,23.431666665,22.295,#N/A,18.3499999985,15.8016666685,20.516666665,#N/A,15.279802955,#N/A,17.67666667,25.68,15.928333335,24.636666665,19.088333335,25.93333333,#N/A,18.83,22.315,#N/A,18.811666665,21.133333335,21.61333333,17.97833333,#N/A
Dec-2011,#N/A,21.252688175,#N/A,22.091935485,#N/A,13.56290323,23.872580645,9.8483870945,19.403225805,#N/A,19.696774195,10.6338709695,#N/A,20.14677419,17.75483871,#N/A,#N/A,12.683870969,11.7935483865,26.667741935,12.093548386,24.803225805,14.59354839,31.91612903,12.959677418,16.5290322575,#N/A,7.061290324,#N/A,#N/A,21.984301075,21.68387097,#N/A,21.99677419,5.0405376365,24.6516129,24.3483871,#N/A,19.348387095,15.9629032275,22.006182795,#N/A,14.88225806,#N/A,19.91774194,27.02419355,15.65967742,26.122580645,19.4,26.877419355,#N/A,19.393548385,23.535483875,#N/A,18.45322581,22.883870965,22.277419355,18.52096774,#N/A
Jan-2012,#N/A,22.90967742,#N/A,23.341935485,#N/A,13.188709675,25.651612905,9.7645161295,20.382258065,#N/A,20.156451615,10.617741934,#N/A,19.877419355,19.83870968,#N/A,#N/A,12.909677419,11.293548388,27.816129035,11.203225808,26.98064516,14.287096775,24.98673835,12.7048387075,16.603225805,#N/A,7.0612903245,#N/A,#N/A,23.384301075,23.0483871,#N/A,24.038709675,5.367741935,25.79032258,26.091935485,#N/A,20.19032258,15.76129032,24.008064515,#N/A,14.508064515,#N/A,22.84193548,28.39516129,15.898387095,28.077419355,19.966129035,27.25,#N/A,21.02580645,25.33376344,#N/A,18.458064515,24.41129032,23.793548385,18.898387095,#N/A
Feb-2012,#N/A,24.21896552,#N/A,24.987931035,#N/A,13.093103445,26.45,9.344827584,21.277586205,#N/A,20.387931035,10.1172413815,#N/A,20.362068965,20.59310345,#N/A,#N/A,12.8793103445,10.689655173,27.39310345,10.9620689645,27.88275862,13.92586207,25.897062575,11.820689654,15.906896553,#N/A,7.0448275865,#N/A,#N/A,24.5955665,23.5,#N/A,24.862068965,5.4310344835,26.54827586,26.879310345,#N/A,21.04137931,15.25,25.071551725,#N/A,14.91724138,#N/A,23.655172415,28.970689655,14.92758621,28.46551724,19.777586205,27.027586205,#N/A,22.87586207,26.218965515,#N/A,18.020689655,24.910344825,23.489655175,19.82758621,#N/A
Mar-2012,#N/A,24.12462366,#N/A,24.798387095,#N/A,14.288709675,26.546774195,10.588709678,21.491935485,#N/A,20.87580645,11.895161288,#N/A,21.16451613,20.54193548,#N/A,#N/A,12.862903225,11.5580645145,27.41451613,12.108064518,27.951612905,15.04032258,25.70967742,12.674193549,16.67096774,#N/A,7.7903225795,#N/A,#N/A,25.093548385,23.99516129,#N/A,24.93225806,5.661290325,27.18064516,27.375806455,#N/A,21.277419355,16.33064516,25.04032258,#N/A,16.10967742,#N/A,23.40967742,29.743548385,15.551612905,28.738709675,21.30967742,27.258064515,#N/A,23.15483871,26.41935484,#N/A,18.27096774,25.167741935,24.196774195,20.327419355,#N/A
Apr-2012,#N/A,22.893333335,#N/A,23.12,#N/A,13.835,25.521666665,10.2383333315,19.405,#N/A,20.896666665,11.411666665,#N/A,19.77,20.56,#N/A,#N/A,12.6933333335,11.216666665,26.946666665,11.4000000015,27.696666665,14.263333335,24.258333335,11.8766666665,16.2983333315,#N/A,6.9,#N/A,#N/A,23.846666665,22.93952381,#N/A,24.003333335,5.2566666685,26.503333335,27.17166667,#N/A,19.43,15.536666665,24.66,#N/A,15.586666665,#N/A,22.57666667,29.306666665,15.298333335,28.013333335,19.59350575,26.67,#N/A,22.16666667,24.426666665,#N/A,18.225,24.128333335,23.11,18.865,#N/A
May-2012,#N/A,20.40483871,#N/A,19.58548387,#N/A,13.898387095,23.42314815,11.3129032275,16.2112903245,#N/A,20.580645165,10.5387096795,#N/A,20.103225805,17.96774194,#N/A,#N/A,12.540322583,9.879032258,25.879032255,12.245161288,26.041935485,14.7854838715,21.531827955,11.8483870955,16.303225804,#N/A,4.253225808,#N/A,#N/A,19.83147942,20.325806455,#N/A,20.69032258,2.667741938,24.729032255,25.97580645,#N/A,18.309677421,14.68548387,23.196774195,#N/A,16.393548385,#N/A,19.09032258,27.79354839,15.8806451615,26.270967745,18.887096775,25.691935485,#N/A,20.374193545,21.14032258,#N/A,16.6838709675,21.498387095,20.651612905,17.43064516,#N/A
Jun-2012,#N/A,19.98,#N/A,18.14833333,#N/A,14.158333335,22.371666665,11.08,15.0233333315,#N/A,20.54,8.9400000015,#N/A,19.443333335,17.9,#N/A,#N/A,12.13,8.5933333335,25.29,11.5100000015,24.67666667,14.2983333335,19.398333335,11.2916666685,16.1566666665,#N/A,2.39,#N/A,#N/A,18.268965515,17.426666665,#N/A,19.07333333,0.726666669999999,23.336666665,24.82,#N/A,17.6000000015,14.1016666665,22.88166667,#N/A,17.16,#N/A,17.653333335,26.515,15.5216666665,25.48333333,18.6483333335,25.218333335,#N/A,17.976666665,18.88666667,#N/A,15.9599999985,19.498333335,18.936666665,17.075,#N/A
Jul-2012,#N/A,19.05483871,#N/A,16.661290321,#N/A,14.4225806445,21.23870968,11.33064516,14.1,#N/A,20.33870968,9.2451612915,#N/A,19.3,23.567245655,#N/A,#N/A,12.6451612915,9.0387096785,23.46129032,12.261290324,22.88387097,14.814516131,17.6354838715,12.0403225805,16.659677417,#N/A,2.6306451595,#N/A,#N/A,17.48064516,15.693548387,#N/A,18.370967745,0.483870965,21.8,23.14516129,#N/A,16.912903227,14.4612903245,21.227419355,#N/A,17.55645161,#N/A,16.551612905,24.458064515,15.7336559155,23.52903226,17.888709676,23.92903226,#N/A,16.541935485,17.80967742,#N/A,15.2967741925,18.232258065,17.512903225,16.3564516105,#N/A
Aug-2012,#N/A,17.282258065,#N/A,16.83064516,#N/A,14.503225805,19.61935484,12.096774191,13.7048387095,#N/A,20.058064515,9.837096773,#N/A,19.561290322,21.031989245,#N/A,#N/A,12.3661290325,10.103225804,23.35806452,12.374193549,22.17419355,14.393548386,18.217741934,12.372580644,17.062903227,#N/A,3.519354838,#N/A,#N/A,17.090322585,16.119354839,#N/A,16.28064516,0.87096774,20.812903225,21.812903225,#N/A,16.4096774185,15.1854838725,19.82580645,#N/A,17.13387097,#N/A,13.78870968,23.99354839,16.245161292,22.835483875,17.829032256,24.225806455,#N/A,14.870967741,17.61129032,#N/A,15.6241935485,17.874193545,17.65516129,16.4112903235,#N/A
Sep-2012,#N/A,18.091666665,#N/A,18.63,#N/A,15.045,20.743333335,12.1783333315,15.5433333335,#N/A,20.163333335,11.665,#N/A,20.765,21.11333333,#N/A,#N/A,12.606666665,11.7933333315,24.823333335,13.0999999985,22.74666667,15.0033333335,20.26333333,13.8783333315,17.641666665,#N/A,5.5383333315,#N/A,#N/A,18.18666667,18.446666665,#N/A,17.786666665,3.0633333315,21.61666667,21.74166667,#N/A,18.23,16.100689655,20.15011494,#N/A,17.22166667,#N/A,14.68333333,24.73666667,16.62833333,23.746666665,19.0183333315,24.78,#N/A,16.46814815,19.858333335,#N/A,17.265,19.375,19.81,17.873333335,#N/A
Oct-2012,#N/A,18.262903225,#N/A,19.76451613,#N/A,14.48064516,20.932258065,11.4322580625,16.477419355,#N/A,20.012903225,11.8177419335,#N/A,20.803225805,21.73870968,#N/A,#N/A,12.635483872,11.732258066,24.94516129,12.687096774,22.88064516,14.627419355,21.551612905,13.314516129,17.5838709655,#N/A,6.05,#N/A,#N/A,18.7,19.451612905,#N/A,18.57096774,4.2580645165,21.983870965,26.30322581,#N/A,18.438709676,15.774193549,20.43548387,#N/A,15.56451613,#N/A,15.337096775,24.38870968,16.161290325,23.44516129,18.83064516,24.762903225,#N/A,13.54193548,20.879032255,#N/A,18.722580645,20.28064516,20.816129035,17.983870965,#N/A
Nov-2012,#N/A,19.571666665,#N/A,20.758333335,#N/A,14.19,22.561666665,11.3100000015,17.82833333,#N/A,19.945,12.315,#N/A,20.161666665,22.62166667,#N/A,#N/A,12.7283333335,12.0233333315,26.291666665,12.5483333315,24.09,14.615,22.67333333,13.5483333315,17.6066666685,#N/A,6.9316666685,#N/A,#N/A,19.503333335,20.613333335,#N/A,19.95333333,5.4999999985,23.03,23.005,#N/A,18.9233333335,15.8283333335,21.285,#N/A,14.7,#N/A,17.12,25.616666665,15.916666665,24.53,19.495,26.42333333,#N/A,18.386086955,21.876666665,#N/A,19.42,21.44833333,21.85666667,18.361666665,#N/A
Dec-2012,#N/A,21.33709677,#N/A,22.54032258,#N/A,13.8370967745,23.60483871,10.4370967765,19.55483871,#N/A,20.175806455,11.82580645,#N/A,20.46451613,23.712903225,#N/A,#N/A,12.362903226,11.425806452,26.69677419,11.8064516125,24.819354835,14.195161288,24.41551724,12.7161290345,16.8725806455,#N/A,7.612903226,#N/A,#N/A,21.914516125,21.932258065,#N/A,21.332258065,6.2225806435,24.01935484,23.641935485,#N/A,20.241935485,16.37516129,22.21451613,#N/A,14.84516129,#N/A,19.51935484,26.2516129,15.801612905,25.419354835,19.84354839,26.711290325,#N/A,19.10967742,24.358064515,#N/A,18.52096774,22.570967745,22.80645161,19.311290325,#N/A
Jan-2013,#N/A,23.088709675,#N/A,23.1,#N/A,14.356451615,25.55,12.1435483855,20.34354839,#N/A,20.522580645,12.2048387095,#N/A,21.19354839,25.87419355,#N/A,#N/A,12.324999998,12.019354841,27.47580645,13.0903225825,27.41612903,15.02096774,25.482258065,13.6129032265,17.961290325,#N/A,7.8532258065,#N/A,#N/A,23.66774194,23.15322581,#N/A,23.832258065,6.061290325,25.968317975,26.1,#N/A,20.94516129,17.338709675,24.187096775,#N/A,15.76612903,#N/A,22.13548387,28.36451613,16.692081735,27.648387095,20.5016129,26.87903226,#N/A,20.79387097,25.18064516,#N/A,18.78387097,24.372580645,23.77419355,19.6483871,#N/A
Feb-2013,#N/A,24.271428575,#N/A,23.810714285,#N/A,13.66607143,26.22321429,10.8025000015,21.34464286,#N/A,21.108928575,12.2107142865,#N/A,20.642857145,26.514285715,#N/A,#N/A,12.455357143,12.046428572,28.994642855,11.7714285705,28.14642857,14.260714285,26.08392857,12.77857143,17.244642855,#N/A,8.3178571405,#N/A,#N/A,24.86785714,23.73392857,#N/A,25.19285714,6.3142857145,27.264285715,26.7,#N/A,21.02857143,16.451785715,24.730224865,#N/A,14.619642855,#N/A,23.948214285,29.44642857,15.610714285,28.72142857,20.210714285,28.676785715,#N/A,21.596428575,26.401785715,#N/A,18.030357145,25.12857143,23.72142857,19.8875,#N/A
Mar-2013,#N/A,23.81129032,#N/A,23.03387097,#N/A,14.42741935,26.09107527,11.1112903225,19.837096775,#N/A,20.732258065,11.635483872,#N/A,#N/A,25.929032255,#N/A,#N/A,12.77419355,11.2870967725,27.754838705,11.7419354835,27.50967742,15.29032258,25.77419355,12.635483873,16.6790322575,#N/A,7.8532258065,#N/A,#N/A,24.52419355,24.117741935,#N/A,24.96451613,5.835483869,26.767741935,26.803225805,#N/A,21.216129035,15.987096776,24.185483875,#N/A,15.746774195,#N/A,23.202096775,28.837096775,15.78037037,27.974193545,20.477419355,27.39516129,#N/A,21.33903226,25.946774195,#N/A,18.13709677,25.412903225,24.077419355,19.777419355,#N/A
Apr-2013,#N/A,20.615,#N/A,20.423333335,#N/A,14.821666665,23.55166667,11.841666665,17.0916666665,#N/A,20.485,10.866666665,#N/A,#N/A,23.596666665,#N/A,#N/A,12.6616666685,10.98,27.08,12.7599999985,25.14666667,14.99,23.16166667,12.7266666665,16.9800000015,#N/A,5.9277777795,#N/A,#N/A,21.86,22.593333335,#N/A,22.65172414,4.0466666685,24.163333335,25.025,#N/A,19.17,14.9583333335,20.888333335,#N/A,16.57,#N/A,20.685,27.11,16.003333335,25.52,18.4683333315,26.576666665,#N/A,20.993333335,22.405,#N/A,17.228333335,23.225,21.82,17.875,#N/A
May-2013,#N/A,18.953225805,#N/A,19.15645161,#N/A,14.42096774,21.633870965,10.908064514,16.246774195,#N/A,20.324193545,9.945161291,#N/A,#N/A,22.43548387,#N/A,#N/A,12.311290323,10.1774193535,25.114516125,11.674193546,23.806451615,14.570967744,21.153225805,#N/A,16.1903225805,#N/A,5.0451612895,#N/A,#N/A,19.712903225,19.78548387,#N/A,19.81935484,3.1258064515,22.73870968,23.65483871,#N/A,18.141935485,14.6693548375,20.86973118,#N/A,15.82096774,#N/A,18.127419355,25.108064515,15.363965515,24.067741935,18.21129032,24.61935484,#N/A,19.338494625,19.91290323,#N/A,16.7677419355,20.588709675,20.03548387,17.346774195,#N/A
